MONTH,FL_DATE,OP_UNIQUE_CARRIER,ORIGIN,DEST,CRS_DEP_TIME,DEP_DELAY,CRS_ARR_TIME,ARR_DELAY,CANCELLED,DIVERTED,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,IS_DELAYED,DAY_OF_WEEK,DEP_HOUR,IS_PEAK_HOUR,IS_WEEKEND,ORIGIN_DAILY_FLIGHTS,ROUTE_AVG_DELAY,CARRIER_AVG_DELAY,DELAY_PROBABILITY,flight_idx,gate,delay_probability
1,2023-01-09,DL,ATL,IAD,715,19.0,900,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,7,1,0,878,11.416666666666666,13.207272336365714,0.23523995,105,41,0.23523995
1,2023-01-09,DL,ATL,IAD,1000,-2.0,1147,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,0,878,11.416666666666666,13.207272336365714,0.37586096,106,40,0.37586096
1,2023-01-09,DL,ATL,IAH,720,39.0,843,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,7,1,0,878,19.026315789473685,13.207272336365714,0.29343712,107,23,0.29343712
1,2023-01-09,DL,ATL,IAH,1020,-2.0,1146,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,0,878,19.026315789473685,13.207272336365714,0.43190262,108,10,0.43190262
1,2023-01-09,DL,ATL,ICT,955,0.0,1119,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,1,0,878,6.67816091954023,13.207272336365714,0.27297553,109,62,0.27297553
1,2023-01-09,DL,ATL,IND,715,0.0,842,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,0,878,18.31020408163265,13.207272336365714,0.29422894,110,13,0.29422894
1,2023-01-09,DL,ATL,IND,1001,-4.0,1133,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,0,878,18.31020408163265,13.207272336365714,0.43283918,111,22,0.43283918
1,2023-01-09,DL,ATL,JAC,1030,0.0,1238,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,0,878,7.869565217391305,13.207272336365714,0.32500908,112,44,0.32500908
1,2023-01-09,DL,ATL,JAN,828,-3.0,850,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,0,878,7.191666666666666,13.207272336365714,0.28978598,113,42,0.28978598
1,2023-01-09,DL,ATL,JAX,720,0.0,833,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,0,878,15.008219178082191,13.207272336365714,0.29936564,114,9,0.29936564
1,2023-01-09,DL,ATL,JAX,910,-7.0,1018,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,1,0,878,15.008219178082191,13.207272336365714,0.39509827,115,10,0.39509827
1,2023-01-09,DL,ATL,JAX,1100,-3.0,1213,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11,0,0,878,15.008219178082191,13.207272336365714,0.43944773,116,36,0.43944773
1,2023-01-09,DL,ATL,JFK,825,18.0,1036,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,8,1,0,878,21.55263157894737,13.207272336365714,0.40675753,117,3,0.40675753
1,2023-01-09,DL,ATL,JFK,1000,-2.0,1216,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,0,878,21.55263157894737,13.207272336365714,0.47428098,118,18,0.47428098
1,2023-01-09,DL,ATL,LAS,840,-3.0,1015,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,0,878,23.14532019704433,13.207272336365714,0.4303743,119,12,0.4303743
1,2023-01-09,DL,ATL,LAS,1009,17.0,1146,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,10,0,0,878,23.14532019704433,13.207272336365714,0.4841546,120,13,0.4841546
1,2023-01-09,DL,ATL,LAS,1120,-3.0,1252,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11,0,0,878,23.14532019704433,13.207272336365714,0.5092232,121,13,0.5092232
1,2023-01-09,DL,ATL,LAX,600,-1.0,804,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,0,878,20.625,13.207272336365714,0.35130388,122,5,0.35130388
1,2023-01-09,DL,ATL,LAX,817,1.0,1026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,0,878,20.625,13.207272336365714,0.39067307,123,6,0.39067307
1,2023-01-09,DL,ATL,LAX,953,-2.0,1200,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,1,0,878,20.625,13.207272336365714,0.4153185,124,19,0.4153185
1,2023-01-09,DL,ATL,LAX,1110,38.0,1317,38.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,1,0,11,0,0,878,20.625,13.207272336365714,0.4774558,125,24,0.4774558
1,2023-01-09,DL,ATL,LEX,915,-6.0,1029,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,1,0,878,6.503401360544218,13.207272336365714,0.2713691,126,51,0.2713691
1,2023-01-09,DL,ATL,LGA,600,-5.0,810,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,0,878,15.747967479674797,13.207272336365714,0.35835966,127,3,0.35835966
1,2023-01-09,DL,ATL,LGA,715,-1.0,928,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,0,878,15.747967479674797,13.207272336365714,0.33691037,128,8,0.33691037
1,2023-01-09,DL,ATL,LGA,815,0.0,1025,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,0,878,15.747967479674797,13.207272336365714,0.40997902,129,4,0.40997902
1,2023-01-09,DL,ATL,LGA,915,-2.0,1126,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,1,0,878,15.747967479674797,13.207272336365714,0.43108177,130,16,0.43108177
1,2023-01-09,DL,ATL,LGA,1015,-3.0,1229,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,0,878,15.747967479674797,13.207272336365714,0.45494366,131,2,0.45494366
1,2023-01-09,DL,ATL,LGA,1115,-1.0,1326,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11,0,0,878,15.747967479674797,13.207272336365714,0.4672005,132,22,0.4672005
1,2023-01-09,DL,ATL,LIT,855,22.0,931,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,8,1,0,878,9.111702127659576,13.207272336365714,0.3266731,133,34,0.3266731
1,2023-01-09,DL,ATL,LIT,1100,-3.0,1138,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11,0,0,878,9.111702127659576,13.207272336365714,0.37488034,134,56,0.37488034
1,2023-01-09,DL,ATL,MCI,817,-4.0,931,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,0,878,12.545045045045043,13.207272336365714,0.35297045,135,31,0.35297045
1,2023-01-09,DL,ATL,MCI,1005,-2.0,1122,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,0,878,12.545045045045043,13.207272336365714,0.40587655,136,33,0.40587655
1,2023-01-09,DL,ATL,MCO,730,0.0,902,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,0,878,19.540197461212976,13.207272336365714,0.27256098,137,22,0.27256098
1,2023-01-09,DL,ATL,MCO,826,-1.0,958,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,0,878,19.540197461212976,13.207272336365714,0.33685428,138,1,0.33685428
1,2023-01-09,DL,ATL,MCO,940,-1.0,1117,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,1,0,878,19.540197461212976,13.207272336365714,0.38652036,139,31,0.38652036
1,2023-01-09,DL,ATL,MCO,1030,-3.0,1202,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,0,878,19.540197461212976,13.207272336365714,0.41379312,140,11,0.41379312
1,2023-01-09,DL,ATL,MCO,1130,60.0,1300,46.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,1,0,11,0,0,878,19.540197461212976,13.207272336365714,0.44764784,141,20,0.44764784
1,2023-01-09,DL,ATL,MDW,928,-1.0,1022,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,1,0,878,16.35496183206107,13.207272336365714,0.39367914,142,6,0.39367914
1,2023-01-09,DL,ATL,MEM,800,52.0,823,41.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,1,0,8,1,0,878,12.43359375,13.207272336365714,0.31423923,143,27,0.31423923
1,2023-01-09,DL,ATL,MEM,1044,24.0,1109,16.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1,0,10,0,0,878,12.43359375,13.207272336365714,0.3898504,144,15,0.3898504
1,2023-01-09,DL,ATL,MIA,700,11.0,855,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,0,878,28.07880910683012,13.207272336365714,0.3111739,145,11,0.3111739
1,2023-01-09,DL,ATL,MIA,855,2.0,1049,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,0,878,28.07880910683012,13.207272336365714,0.38831514,146,14,0.38831514
1,2023-01-09,DL,ATL,MIA,1110,-1.0,1306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11,0,0,878,28.07880910683012,13.207272336365714,0.51178867,147,5,0.51178867
1,2023-01-09,DL,ATL,MKE,1011,-6.0,1116,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,0,878,13.578947368421051,13.207272336365714,0.40281194,148,34,0.40281194
1,2023-01-09,DL,ATL,MLB,850,-3.0,1018,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,0,878,11.415254237288137,13.207272336365714,0.30119255,149,24,0.30119255
1,2023-01-09,DL,ATL,MSN,955,-2.0,1100,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,1,0,878,6.793103448275862,13.207272336365714,0.26129985,150,73,0.26129985
1,2023-01-09,DL,ATL,MSP,700,3.0,840,16.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0,0,7,1,0,878,12.5814696485623,13.207272336365714,0.25363714,151,30,0.25363714
1,2023-01-09,DL,ATL,MSP,839,-4.0,1024,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,0,878,12.5814696485623,13.207272336365714,0.31423923,152,37,0.31423923
1,2023-01-09,DL,ATL,MSP,1015,-5.0,1156,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,0,878,12.5814696485623,13.207272336365714,0.3898504,153,57,0.3898504
1,2023-01-09,DL,ATL,MSY,720,-1.0,759,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,0,878,13.854545454545455,13.207272336365714,0.26452976,154,32,0.26452976
1,2023-01-09,DL,ATL,MSY,852,14.0,930,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,0,878,13.854545454545455,13.207272336365714,0.32656258,155,38,0.32656258
1,2023-01-09,DL,ATL,MSY,1100,50.0,1140,36.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,1,0,11,0,0,878,13.854545454545455,13.207272336365714,0.41775954,156,39,0.41775954
1,2023-01-09,DL,ATL,MTJ,1120,-8.0,1307,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11,0,0,878,9.62962962962963,13.207272336365714,0.35458842,157,38,0.35458842
1,2023-01-09,DL,ATL,MYR,931,-3.0,1039,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,1,0,878,18.210084033613445,13.207272336365714,0.39088866,158,3,0.39088866
1,2023-01-09,DL,ATL,OGG,1100,29.0,1605,43.0,0.0,0.0,29.0,0.0,14.0,0.0,0.0,1,0,11,0,0,878,10.387096774193548,13.207272336365714,0.36224046,159,61,0.36224046
1,2023-01-09,DL,ATL,OKC,940,44.0,1102,27.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,1,0,9,1,0,878,4.274853801169591,13.207272336365714,0.14062087,160,65,0.14062087
1,2023-01-09,DL,ATL,OMA,924,-1.0,1059,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,1,0,878,8.251497005988025,13.207272336365714,0.28438964,161,30,0.28438964
1,2023-01-09,DL,ATL,ONT,955,4.0,1152,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,1,0,878,14.3,13.207272336365714,0.3746196,162,32,0.3746196
1,2023-01-09,DL,ATL,ORD,715,-2.0,818,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,0,878,15.502868068833653,13.207272336365714,0.28854802,163,19,0.28854802
1,2023-01-09,DL,ATL,ORD,1015,-2.0,1117,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,0,878,15.502868068833653,13.207272336365714,0.41713715,164,20,0.41713715
1,2023-01-09,DL,ATL,ORF,720,-2.0,853,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,0,878,7.872093023255814,13.207272336365714,0.22053398,165,42,0.22053398
1,2023-01-09,DL,ATL,ORF,955,-3.0,1135,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,1,0,878,7.872093023255814,13.207272336365714,0.30991164,166,58,0.30991164
1,2023-01-09,DL,ATL,PBI,802,-1.0,949,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,0,878,15.0,13.207272336365714,0.36520207,167,16,0.36520207
1,2023-01-09,DL,ATL,PBI,1010,-3.0,1200,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,0,878,15.0,13.207272336365714,0.43485838,168,25,0.43485838
1,2023-01-09,DL,ATL,PBI,1100,-4.0,1249,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11,0,0,878,15.0,13.207272336365714,0.4514403,169,31,0.4514403
1,2023-01-09,DL,ATL,PDX,944,3.0,1211,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,1,0,878,7.897727272727272,13.207272336365714,0.30488414,170,49,0.30488414
1,2023-01-09,DL,ATL,PHL,720,0.0,918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,0,878,21.80217391304348,13.207272336365714,0.30892742,171,1,0.30892742
1,2023-01-09,DL,ATL,PHL,1020,10.0,1216,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,0,878,21.80217391304348,13.207272336365714,0.4413145,172,7,0.4413145
1,2023-01-09,DL,ATL,PHX,810,2.0,1034,-24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,0,878,20.990683229813666,13.207272336365714,0.33977503,173,49,0.33977503
1,2023-01-09,DL,ATL,PHX,1007,6.0,1233,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,0,878,20.990683229813666,13.207272336365714,0.40468153,174,41,0.40468153
1,2023-01-09,DL,ATL,PIT,810,-2.0,949,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,0,878,7.051546391752577,13.207272336365714,0.27485585,175,53,0.27485585
1,2023-01-09,DL,ATL,PNS,810,-2.0,825,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,0,878,37.17857142857143,13.207272336365714,0.46564376,176,11,0.46564376
1,2023-01-09,DL,ATL,PNS,1005,-5.0,1028,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,0,878,37.17857142857143,13.207272336365714,0.49185807,177,14,0.49185807
1,2023-01-09,DL,ATL,PSP,1054,-5.0,1235,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,0,878,8.612903225806452,13.207272336365714,0.33266106,178,65,0.33266106
1,2023-01-09,DL,ATL,PVD,1130,8.0,1338,20.0,0.0,0.0,8.0,0.0,12.0,0.0,0.0,0,0,11,0,0,878,18.813333333333333,13.207272336365714,0.4437952,179,21,0.4437952
1,2023-01-09,DL,ATL,RDU,700,29.0,818,31.0,0.0,0.0,29.0,0.0,2.0,0.0,0.0,1,0,7,1,0,878,14.480597014925372,13.207272336365714,0.24967626,180,31,0.24967626
1,2023-01-09,DL,ATL,RDU,800,10.0,918,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,0,878,14.480597014925372,13.207272336365714,0.31890863,181,21,0.31890863
1,2023-01-09,DL,ATL,RDU,900,-1.0,1018,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,1,0,878,14.480597014925372,13.207272336365714,0.36245713,182,25,0.36245713
1,2023-01-09,DL,ATL,RDU,1129,-4.0,1248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11,0,0,878,14.480597014925372,13.207272336365714,0.4133009,183,27,0.4133009
1,2023-01-09,DL,ATL,RIC,750,-4.0,917,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,0,878,13.214022140221402,13.207272336365714,0.24470977,184,25,0.24470977
1,2023-01-09,DL,ATL,RIC,1027,-4.0,1200,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,0,878,13.214022140221402,13.207272336365714,0.38871816,185,26,0.38871816
1,2023-01-09,DL,ATL,ROC,1105,-1.0,1309,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11,0,0,878,9.710526315789474,13.207272336365714,0.36267158,186,47,0.36267158
1,2023-01-09,DL,ATL,RSW,835,-4.0,1015,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,0,878,13.837037037037035,13.207272336365714,0.32547343,187,9,0.32547343
1,2023-01-09,DL,ATL,RSW,1030,-2.0,1213,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,0,878,13.837037037037035,13.207272336365714,0.3958615,188,16,0.3958615
1,2023-01-09,DL,ATL,SAN,842,0.0,1032,-24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,0,878,21.020408163265305,13.207272336365714,0.3598307,189,19,0.3598307
1,2023-01-09,DL,ATL,SAN,1131,-4.0,1320,-24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11,0,0,878,21.020408163265305,13.207272336365714,0.47176468,190,7,0.47176468
1,2023-01-09,DL,ATL,SAT,800,-5.0,938,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,0,878,22.23706896551724,13.207272336365714,0.3938779,191,7,0.3938779
1,2023-01-09,DL,ATL,SAT,1105,-1.0,1240,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11,0,0,878,22.23706896551724,13.207272336365714,0.50571436,192,12,0.50571436
1,2023-01-09,DL,ATL,SAV,810,-4.0,911,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,0,878,9.317708333333334,13.207272336365714,0.28854406,193,50,0.28854406
1,2023-01-09,DL,ATL,SAV,1015,32.0,1124,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1,0,10,0,0,878,9.317708333333334,13.207272336365714,0.3317881,194,64,0.3317881
1,2023-01-09,DL,ATL,SDF,855,-2.0,1014,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,0,878,8.008474576271187,13.207272336365714,0.27631584,195,46,0.27631584
1,2023-01-09,DL,ATL,SEA,810,28.0,1045,19.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,1,0,8,1,0,878,17.544303797468356,13.207272336365714,0.34948066,196,36,0.34948066
1,2023-01-09,DL,ATL,SEA,1110,-1.0,1344,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11,0,0,878,17.544303797468356,13.207272336365714,0.44198936,197,35,0.44198936
1,2023-01-09,DL,ATL,SFO,820,-2.0,1050,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,0,878,20.994871794871795,13.207272336365714,0.3374545,198,39,0.3374545
1,2023-01-09,DL,ATL,SFO,1047,20.0,1315,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,10,0,0,878,20.994871794871795,13.207272336365714,0.42888027,199,1,0.42888027
1,2023-01-09,DL,ATL,SJC,855,-3.0,1114,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,0,878,3.017543859649123,13.207272336365714,0.08916369,200,88,0.08916369
1,2023-01-09,DL,ATL,SJU,815,-1.0,1242,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,0,878,22.05263157894737,13.207272336365714,0.36226344,201,15,0.36226344
1,2023-01-09,DL,ATL,SJU,1000,-5.0,1434,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,0,878,22.05263157894737,13.207272336365714,0.42341822,202,24,0.42341822
1,2023-01-09,DL,ATL,SLC,805,-1.0,1025,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,0,878,15.218487394957982,13.207272336365714,0.26444548,203,51,0.26444548
1,2023-01-09,DL,ATL,SLC,1103,0.0,1322,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11,0,0,878,15.218487394957982,13.207272336365714,0.34437814,204,52,0.34437814
1,2023-01-09,DL,ATL,SMF,855,-1.0,1111,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,0,878,12.026315789473683,13.207272336365714,0.23944683,205,69,0.23944683
1,2023-01-09,DL,ATL,SNA,1010,0.0,1210,58.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0,0,10,0,0,878,8.194805194805195,13.207272336365714,0.24941297,206,71,0.24941297
1,2023-01-09,DL,ATL,SRQ,841,-6.0,1014,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,0,878,9.838297872340426,13.207272336365714,0.23159952,207,58,0.23159952
1,2023-01-09,DL,ATL,SRQ,1110,-3.0,1246,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11,0,0,878,9.838297872340426,13.207272336365714,0.2883181,208,60,0.2883181
1,2023-01-09,DL,ATL,STL,742,-5.0,828,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,0,878,12.78125,13.207272336365714,0.18901847,209,46,0.18901847
1,2023-01-09,DL,ATL,STL,1010,-3.0,1058,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,0,878,12.78125,13.207272336365714,0.3152377,210,66,0.3152377
